unit_category,tower_number,floor_area_sqft,size_segment,transaction_date,transaction_quarters,transaction_month,transaction_day,sale_price,price_segment,listing_status,client_id,client_type,date_of_birth,age,age_segment,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,buyers_type
Apartment,9,1391.22,Spacious,2025-05-01,2,May,Thursday,417103.42,Mid-market,Sold,C1804,Individual,1989-03-03,37.0,Peak Earners,M,USA,California,Home,1.0,No,Website,Luxury Investors
Apartment,9,952.38,Standard,2025-05-01,2,May,Thursday,244096.92,Budget,Sold,C1550,Individual,1998-10-01,27.0,Young Professionals,M,USA,California,Home,2.0,No,Agency,Global Investors
Apartment,9,1261.65,Spacious,2025-05-01,2,May,Thursday,395284.05,Mid-market,Sold,C0692,Individual,1964-03-14,62.0,Retirees,M,USA,Georgia,Investment,3.0,No,Agency,Corporate Buyers
Apartment,9,1931.82,Spacious,2025-05-01,2,May,Thursday,675285.62,Premium,Sold,C0727,Individual,1941-08-24,84.0,Retirees,M,USA,California,Investment,3.0,Yes,Client,Luxury Investors
Apartment,9,973.52,Standard,2025-05-01,2,May,Thursday,309061.29,Mid-market,Available,,,,,,,,,,,,,
Apartment,9,1577.36,Spacious,2025-05-01,2,May,Thursday,507504.36,Premium,Sold,C1567,Individual,1977-10-11,48.0,Peak Earners,M,USA,Georgia,Home,4.0,No,Client,Luxury Investors
Apartment,9,1376.88,Spacious,2025-05-01,2,May,Thursday,364329.06,Mid-market,Available,,,,,,,,,,,,,
Office,9,1090.32,Standard,2025-05-01,2,May,Thursday,326851.69,Mid-market,Sold,C0095,Individual,1964-03-16,62.0,Retirees,M,USA,California,Home,3.0,Yes,Agency,Global Investors
Apartment,9,1090.32,Standard,2025-05-01,2,May,Thursday,340807.81,Mid-market,Sold,C1237,Individual,1943-09-25,82.0,Retirees,F,UK,Wales,Investment,4.0,Yes,Website,First Time Buyers
Apartment,9,1908.91,Spacious,2025-05-01,2,May,Thursday,576858.24,Premium,Available,,,,,,,,,,,,,
Apartment,9,1351.57,Spacious,2025-05-01,2,May,Thursday,358419.01,Mid-market,Available,,,,,,,,,,,,,
Apartment,9,1516.4,Spacious,2025-05-01,2,May,Thursday,397503.1,Mid-market,Sold,C1043,Individual,1999-07-14,27.0,Young Professionals,F,USA,Washington,Home,5.0,No,Website,Luxury Investors
Apartment,9,838.3399999999999,Standard,2025-05-01,2,May,Thursday,218992.09,Budget,Sold,C0759,Individual,1991-10-27,34.0,Peak Earners,M,USA,Florida,Home,4.0,No,Website,Corporate Buyers
Apartment,9,1697.13,Spacious,2025-05-01,2,May,Thursday,437506.24,Mid-market,Sold,C0340,Individual,1940-11-25,85.0,Retirees,M,USA,California,Investment,2.0,No,Agency,Luxury Investors
Apartment,10,1006.89,Standard,2025-05-01,2,May,Thursday,289076.11,Mid-market,Sold,C1104,Individual,1998-10-15,27.0,Young Professionals,M,USA,Utah,Investment,5.0,Yes,Website,Corporate Buyers
Apartment,10,1765.37,Spacious,2025-05-01,2,May,Thursday,515578.93,Premium,Available,,,,,,,,,,,,,
Apartment,10,852.74,Standard,2025-05-01,2,May,Thursday,250926.91,Budget,Available,,,,,,,,,,,,,
Apartment,10,1318.01,Spacious,2025-05-01,2,May,Thursday,417201.93,Mid-market,Sold,C1701,Individual,1982-06-27,44.0,Peak Earners,F,USA,Arizona,Home,1.0,No,Website,Luxury Investors
Apartment,10,1948.32,Spacious,2025-05-01,2,May,Thursday,516476.18,Premium,Sold,C1108,Individual,1994-01-12,32.0,Peak Earners,F,Australia,South Australia,Home,4.0,No,Website,First Time Buyers
Apartment,10,1244.03,Spacious,2025-05-01,2,May,Thursday,382842.94,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,1264.43,Spacious,2025-05-01,2,May,Thursday,410347.16,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,777.3499999999999,Compact,2025-05-01,2,May,Thursday,201415.36,Budget,Sold,C0917,Individual,1969-08-01,56.0,Peak Earners,M,USA,Arizona,Home,2.0,Yes,Agency,Corporate Buyers
Apartment,10,777.3499999999999,Compact,2025-05-01,2,May,Thursday,262420.84,Budget,Sold,C1818,Individual,1994-08-17,31.0,Peak Earners,F,USA,Washington,Investment,5.0,Yes,Website,Corporate Buyers
Apartment,10,1177.85,Standard,2025-05-01,2,May,Thursday,340374.8,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,1322.98,Spacious,2025-05-01,2,May,Thursday,389328.46,Mid-market,Sold,C1746,Individual,1959-06-14,67.0,Retirees,F,Belgium,Flanders,Home,3.0,No,Website,First Time Buyers
Apartment,10,1750.64,Spacious,2025-05-01,2,May,Thursday,565457.28,Premium,Sold,C1335,Individual,1982-05-01,44.0,Peak Earners,F,USA,Oregon,Investment,2.0,Yes,Website,Luxury Investors
Apartment,10,1093.67,Standard,2025-05-01,2,May,Thursday,383263.24,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,1138.32,Standard,2025-05-01,2,May,Thursday,342174.93,Mid-market,Sold,C0943,Individual,1957-09-13,68.0,Retirees,F,Canada,Manitoba,Investment,5.0,No,Website,First Time Buyers
Apartment,11,1414.25,Spacious,2025-05-01,2,May,Thursday,398416.6,Mid-market,Sold,C0430,Individual,1974-10-05,51.0,Peak Earners,M,USA,Nevada,Home,2.0,No,Agency,Luxury Investors
Apartment,11,1723.2,Spacious,2025-05-01,2,May,Thursday,494410.43,Premium,Available,,,,,,,,,,,,,
Apartment,11,1724.08,Spacious,2025-05-01,2,May,Thursday,487075.17,Premium,Sold,C1638,Individual,1978-12-14,47.0,Peak Earners,F,France,Occitanie,Investment,1.0,Yes,Agency,First Time Buyers
Apartment,11,1519.64,Spacious,2025-05-01,2,May,Thursday,430666.39,Mid-market,Sold,C1219,Individual,1983-12-06,42.0,Peak Earners,F,USA,Arizona,Home,1.0,Yes,Website,Luxury Investors
Apartment,11,474.9299999999999,Compact,2025-05-01,2,May,Thursday,140213.02,Budget,Sold,C0244,Individual,1998-08-03,27.0,Young Professionals,F,USA,California,Home,1.0,No,Website,Global Investors
Apartment,11,524.6800000000001,Compact,2025-05-01,2,May,Thursday,172200.35,Budget,Sold,C0536,Individual,1956-03-14,70.0,Retirees,F,USA,Arizona,Investment,5.0,Yes,Website,Corporate Buyers
Apartment,11,1755.05,Spacious,2025-05-01,2,May,Thursday,596516.36,Premium,Sold,C1158,Individual,1955-05-19,71.0,Retirees,F,USA,California,Investment,2.0,No,Website,Luxury Investors
Apartment,11,993.51,Standard,2025-05-01,2,May,Thursday,336177.61,Mid-market,Sold,C0884,Individual,1949-05-07,77.0,Retirees,M,USA,Nevada,Home,2.0,No,Website,Corporate Buyers
Office,11,993.51,Standard,2025-05-01,2,May,Thursday,313924.14,Mid-market,Sold,C0511,Individual,1954-07-20,72.0,Retirees,F,UK,England,Home,2.0,No,Website,First Time Buyers
Apartment,11,993.51,Standard,2025-05-01,2,May,Thursday,310876.37,Mid-market,Sold,C0919,Individual,1975-08-17,50.0,Peak Earners,F,Canada,Quebec,Investment,5.0,No,Agency,First Time Buyers
Apartment,11,1285.87,Spacious,2025-05-01,2,May,Thursday,391255.01,Mid-market,Available,,,,,,,,,,,,,
Apartment,11,434.38,Compact,2025-05-01,2,May,Thursday,131519.77,Budget,Sold,C0228,Individual,1952-04-23,74.0,Retirees,F,USA,Oregon,Investment,4.0,No,Website,Corporate Buyers
Apartment,11,434.38,Compact,2025-05-01,2,May,Thursday,137674.5,Budget,Available,,,,,,,,,,,,,
Apartment,11,1651.09,Spacious,2025-05-01,2,May,Thursday,548150.16,Premium,Sold,C0226,Individual,1958-07-11,68.0,Retirees,F,USA,Colorado,Home,2.0,No,Website,Luxury Investors
Office,11,1318.98,Spacious,2025-05-01,2,May,Thursday,454364.35,Premium,Sold,C1975,Individual,1975-08-05,50.0,Peak Earners,F,Belgium,Wallonia,Home,4.0,No,Agency,First Time Buyers
Apartment,11,1397.58,Spacious,2025-05-01,2,May,Thursday,427948.68,Mid-market,Available,,,,,,,,,,,,,
Apartment,11,724.8,Compact,2025-05-01,2,May,Thursday,195152.94,Budget,Sold,C1417,Individual,1953-10-26,72.0,Retirees,M,UK,Scotland,Home,5.0,No,Website,First Time Buyers
Apartment,12,839.9499999999999,Standard,2025-05-01,2,May,Thursday,205528.92,Budget,Sold,C0009,Individual,1975-10-05,50.0,Peak Earners,M,USA,California,Investment,5.0,No,Agency,Global Investors
Apartment,12,839.9499999999999,Standard,2025-05-01,2,May,Thursday,252295.18,Budget,Sold,C1355,Individual,1966-11-22,59.0,Peak Earners,F,USA,California,Investment,2.0,Yes,Client,Global Investors
Apartment,12,839.9499999999999,Standard,2025-05-01,2,May,Thursday,265630.46,Budget,Sold,C0795,Individual,1969-01-14,57.0,Peak Earners,M,USA,California,Investment,4.0,Yes,Website,Global Investors
Apartment,12,1285.87,Spacious,2025-05-01,2,May,Thursday,380015.64,Mid-market,Available,,,,,,,,,,,,,
Apartment,12,1803.36,Spacious,2025-05-01,2,May,Thursday,466253.04,Premium,Available,,,,,,,,,,,,,
Apartment,12,1803.36,Spacious,2025-05-01,2,May,Thursday,634188.62,Premium,Sold,C1596,Individual,1979-11-10,46.0,Peak Earners,M,Germany,Berlin,Investment,4.0,No,Website,First Time Buyers
Apartment,12,1348.81,Spacious,2025-05-01,2,May,Thursday,348797.92,Mid-market,Sold,C0755,Company,1967-12-23,58.0,Peak Earners,F,USA,California,Home,5.0,No,Website,Global Investors
Apartment,12,1394.03,Spacious,2025-05-01,2,May,Thursday,520101.47,Premium,Sold,C1737,Individual,1992-12-24,33.0,Peak Earners,F,USA,California,Investment,3.0,No,Website,Luxury Investors
Apartment,12,1369.96,Spacious,2025-05-01,2,May,Thursday,367617.71,Mid-market,Sold,C0355,Individual,1951-10-16,74.0,Retirees,M,Mexico,Baja California,Investment,1.0,No,Website,First Time Buyers
Apartment,12,1523.02,Spacious,2025-05-01,2,May,Thursday,505829.79,Premium,Sold,C1553,Company,1990-03-27,36.0,Peak Earners,M,USA,Utah,Home,4.0,No,Agency,Luxury Investors
Apartment,12,892.6700000000001,Standard,2025-05-01,2,May,Thursday,290299.07,Mid-market,Sold,C0756,Individual,1963-03-19,63.0,Retirees,F,USA,Utah,Home,5.0,Yes,Website,Corporate Buyers
Apartment,12,1306.75,Spacious,2025-05-01,2,May,Thursday,349839.43,Mid-market,Sold,C1223,Individual,1952-09-17,73.0,Retirees,F,USA,Washington,Home,4.0,No,Website,Corporate Buyers
Apartment,12,1157.23,Standard,2025-05-01,2,May,Thursday,367496.03,Mid-market,Sold,C0363,Individual,1959-01-25,67.0,Retirees,F,USA,Utah,Investment,2.0,No,Client,Corporate Buyers
Apartment,12,938.23,Standard,2025-05-01,2,May,Thursday,282768.9,Budget,Available,,,,,,,,,,,,,
Apartment,12,1528.05,Spacious,2025-05-01,2,May,Thursday,509148.56,Premium,Sold,C0501,Individual,1995-11-12,30.0,Young Professionals,M,USA,Nevada,Investment,5.0,Yes,Agency,Luxury Investors
Apartment,12,1528.05,Spacious,2025-05-01,2,May,Thursday,360456.35,Mid-market,Sold,C1573,Individual,1946-05-07,80.0,Retirees,F,USA,California,Home,1.0,No,Website,Global Investors
Office,13,1651.02,Spacious,2025-05-01,2,May,Thursday,475718.5,Premium,Sold,C0956,Individual,1966-03-10,60.0,Peak Earners,M,USA,California,Home,1.0,Yes,Website,Luxury Investors
Apartment,13,1651.02,Spacious,2025-05-01,2,May,Thursday,538246.86,Premium,Sold,C1461,Individual,1944-01-13,82.0,Retirees,F,USA,California,Home,5.0,No,Website,Luxury Investors
Office,13,441.3,Compact,2025-05-01,2,May,Thursday,117558.15,Budget,Sold,C0325,Individual,1983-02-24,43.0,Peak Earners,F,USA,California,Home,5.0,Yes,Agency,Global Investors
Apartment,13,1448.68,Spacious,2025-05-01,2,May,Thursday,431877.48,Mid-market,Sold,C0785,Company,1971-03-27,55.0,Peak Earners,F,USA,California,Home,2.0,No,Website,Luxury Investors
Apartment,13,1314.38,Spacious,2025-05-01,2,May,Thursday,396126.59,Mid-market,Available,,,,,,,,,,,,,
Apartment,13,1678.3,Spacious,2025-05-01,2,May,Thursday,498317.73,Premium,Sold,C1919,Company,1968-01-19,58.0,Peak Earners,F,USA,Nevada,Investment,1.0,No,Website,Luxury Investors
Apartment,13,1678.3,Spacious,2025-05-01,2,May,Thursday,469476.95,Premium,Sold,C1255,Individual,1999-09-15,26.0,Young Professionals,M,USA,California,Home,3.0,No,Agency,Luxury Investors
Apartment,13,1858.65,Spacious,2025-05-01,2,May,Thursday,538375.93,Premium,Sold,C0063,Individual,1942-07-23,84.0,Retirees,F,USA,Arizona,Home,4.0,No,Website,Luxury Investors
Apartment,13,516.72,Compact,2025-05-01,2,May,Thursday,184957.97,Budget,Available,,,,,,,,,,,,,
Apartment,13,516.72,Compact,2025-05-01,2,May,Thursday,154757.84,Budget,Sold,C0587,Individual,1992-11-24,33.0,Peak Earners,F,USA,New York,Home,4.0,No,Website,Corporate Buyers
Apartment,13,1777.51,Spacious,2025-05-01,2,May,Thursday,534630.42,Premium,Sold,C0076,Individual,1956-03-13,70.0,Retirees,M,USA,California,Home,5.0,No,Agency,Luxury Investors
Apartment,13,1114.07,Standard,2025-05-01,2,May,Thursday,298538.23,Mid-market,Available,,,,,,,,,,,,,
Apartment,13,1114.07,Standard,2025-05-01,2,May,Thursday,307504.71,Mid-market,Sold,C0235,Individual,1949-10-10,76.0,Retirees,M,USA,California,Home,5.0,No,Website,Global Investors
Apartment,13,1445.84,Spacious,2025-05-01,2,May,Thursday,424439.28,Mid-market,Available,,,,,,,,,,,,,
Apartment,13,656.42,Compact,2025-05-01,2,May,Thursday,182096.35,Budget,Available,,,,,,,,,,,,,
Apartment,13,571.5,Compact,2025-05-01,2,May,Thursday,138257.97,Budget,Sold,C1828,Individual,1991-11-15,34.0,Peak Earners,M,USA,California,Investment,2.0,Yes,Website,Global Investors
Apartment,13,571.5,Compact,2025-05-01,2,May,Thursday,183248.76,Budget,Sold,C0128,Company,1963-05-22,63.0,Retirees,M,USA,Nevada,Investment,5.0,Yes,Website,Corporate Buyers
Apartment,13,1875.83,Spacious,2025-05-01,2,May,Thursday,535236.81,Premium,Sold,C0167,Individual,1955-02-02,71.0,Retirees,F,UK,Scotland,Home,3.0,Yes,Website,First Time Buyers
Apartment,13,986.91,Standard,2025-05-01,2,May,Thursday,302325.29,Mid-market,Sold,C0990,Individual,1942-01-21,84.0,Retirees,M,USA,Utah,Home,4.0,No,Website,Corporate Buyers
Apartment,13,1874.35,Spacious,2025-05-01,2,May,Thursday,595397.77,Premium,Sold,C0803,Individual,1945-12-13,80.0,Retirees,F,USA,Texas,Home,4.0,No,Agency,Luxury Investors
Apartment,13,1717.49,Spacious,2025-05-01,2,May,Thursday,539317.69,Premium,Available,,,,,,,,,,,,,
Apartment,13,1434.04,Spacious,2025-05-01,2,May,Thursday,353752.57,Mid-market,Sold,C1369,Individual,1983-10-07,42.0,Peak Earners,M,France,Brittany,Home,4.0,Yes,Agency,First Time Buyers
Apartment,13,1401.81,Spacious,2025-05-01,2,May,Thursday,438895.96,Mid-market,Sold,C0533,Individual,1963-09-06,62.0,Retirees,M,USA,Nevada,Investment,1.0,No,Agency,Luxury Investors
Apartment,13,1283.8,Spacious,2025-05-01,2,May,Thursday,367765.98,Mid-market,Sold,C0173,Individual,1976-07-20,50.0,Peak Earners,F,USA,Arizona,Home,5.0,Yes,Agency,Corporate Buyers
Office,14,922.7,Standard,2025-05-01,2,May,Thursday,231951.22,Budget,Available,,,,,,,,,,,,,
Office,14,1431.42,Spacious,2025-05-01,2,May,Thursday,492509.45,Premium,Sold,C0302,Individual,1976-07-25,50.0,Peak Earners,F,USA,Utah,Investment,1.0,No,Agency,Luxury Investors
Apartment,14,442.74,Compact,2025-05-01,2,May,Thursday,141101.65,Budget,Sold,C1209,Individual,1978-07-01,48.0,Peak Earners,F,USA,California,Home,4.0,Yes,Website,Global Investors
Apartment,14,1628.68,Spacious,2025-05-01,2,May,Thursday,517610.73,Premium,Sold,C0438,Individual,1982-10-09,43.0,Peak Earners,M,USA,Georgia,Investment,1.0,Yes,Client,Luxury Investors
Apartment,14,915.37,Standard,2025-05-01,2,May,Thursday,268606.11,Budget,Available,,,,,,,,,,,,,
Apartment,14,915.37,Standard,2025-05-01,2,May,Thursday,302441.81,Mid-market,Sold,C1556,Individual,1982-11-20,43.0,Peak Earners,F,USA,Colorado,Investment,2.0,No,Agency,Corporate Buyers
Office,14,686.6,Compact,2025-05-01,2,May,Thursday,299967.93,Mid-market,Available,,,,,,,,,,,,,
Apartment,14,1618.34,Spacious,2025-05-01,2,May,Thursday,501471.56,Premium,Sold,C1961,Individual,1994-09-26,31.0,Peak Earners,M,USA,California,Home,5.0,No,Agency,Luxury Investors
Apartment,14,1894.96,Spacious,2025-05-01,2,May,Thursday,616501.26,Premium,Available,,,,,,,,,,,,,
Apartment,14,1170.11,Standard,2025-05-01,2,May,Thursday,372305.86,Mid-market,Available,,,,,,,,,,,,,
Apartment,14,543.61,Compact,2025-05-01,2,May,Thursday,162818.91,Budget,Sold,C1923,Individual,1947-03-07,79.0,Retirees,F,Mexico,Jalisco,Investment,1.0,Yes,Client,First Time Buyers
Apartment,14,520.49,Compact,2025-05-01,2,May,Thursday,155210.56,Budget,Sold,C1172,Individual,1942-11-05,83.0,Retirees,F,USA,Nevada,Home,5.0,No,Website,Corporate Buyers
Apartment,14,1388.61,Spacious,2025-05-01,2,May,Thursday,392569.11,Mid-market,Sold,C0216,Individual,1999-07-19,27.0,Young Professionals,M,USA,Utah,Home,1.0,No,Website,Luxury Investors
Apartment,14,1258.99,Spacious,2025-05-01,2,May,Thursday,379081.98,Mid-market,Sold,C1721,Individual,1986-12-10,39.0,Peak Earners,M,USA,Nevada,Home,2.0,No,Agency,Luxury Investors
Apartment,14,1346.3,Spacious,2025-05-01,2,May,Thursday,372457.73,Mid-market,Sold,C0773,Individual,1964-12-09,61.0,Retirees,M,Russia,Saint Petersburg,Home,1.0,No,Website,First Time Buyers
Apartment,14,1346.3,Spacious,2025-05-01,2,May,Thursday,422800.28,Mid-market,Available,,,,,,,,,,,,,
Apartment,14,1415.9,Spacious,2025-05-01,2,May,Thursday,502780.15,Premium,Sold,C1750,Company,1991-01-12,35.0,Peak Earners,M,USA,Colorado,Home,3.0,No,Website,Luxury Investors
Apartment,15,1072.95,Standard,2025-05-01,2,May,Thursday,317628.8,Mid-market,Sold,C1404,Individual,1950-07-22,76.0,Retirees,F,USA,California,Home,4.0,No,Agency,Global Investors
Apartment,15,522.71,Compact,2025-05-01,2,May,Thursday,175599.9,Budget,Sold,C0001,Individual,1968-05-11,58.0,Peak Earners,F,USA,California,Home,4.0,Yes,Website,Global Investors
Office,15,522.71,Compact,2025-05-01,2,May,Thursday,155535.1,Budget,Sold,C1287,Individual,1998-04-07,28.0,Young Professionals,F,USA,California,Investment,4.0,No,Website,Global Investors
Apartment,15,562.64,Compact,2025-05-01,2,May,Thursday,177349.05,Budget,Available,,,,,,,,,,,,,
Apartment,15,562.64,Compact,2025-05-01,2,May,Thursday,187358.7,Budget,Sold,C1312,Individual,1942-09-03,83.0,Retirees,M,USA,New York,Home,5.0,No,Website,Corporate Buyers
Apartment,15,562.64,Compact,2025-05-01,2,May,Thursday,167897.44,Budget,Sold,C0101,Individual,1951-03-02,75.0,Retirees,F,USA,Nevada,Home,3.0,No,Website,Corporate Buyers
Apartment,15,1271.25,Spacious,2025-05-01,2,May,Thursday,376814.3,Mid-market,Sold,C0310,Individual,1992-05-02,34.0,Peak Earners,M,UK,Northern Ireland,Home,3.0,No,Website,First Time Buyers
Apartment,15,1279.23,Spacious,2025-05-01,2,May,Thursday,435723.27,Mid-market,Sold,C0365,Individual,1962-02-11,64.0,Retirees,M,USA,Colorado,Investment,5.0,No,Agency,Luxury Investors
Apartment,15,1279.23,Spacious,2025-05-01,2,May,Thursday,434858.74,Mid-market,Available,,,,,,,,,,,,,
Apartment,15,1279.23,Spacious,2025-05-01,2,May,Thursday,401460.83,Mid-market,Sold,C1647,Individual,1945-11-25,80.0,Retirees,M,USA,Ohio,Home,4.0,Yes,Agency,Luxury Investors
Apartment,15,1523.22,Spacious,2025-05-01,2,May,Thursday,425190.67,Mid-market,Available,,,,,,,,,,,,,
Apartment,15,1523.22,Spacious,2025-05-01,2,May,Thursday,432917.5,Mid-market,Available,,,,,,,,,,,,,
Apartment,15,1901.65,Spacious,2025-05-01,2,May,Thursday,557626.79,Premium,Sold,C1300,Individual,1961-01-06,65.0,Retirees,F,USA,California,Home,2.0,No,Website,Luxury Investors
Apartment,15,1304.22,Spacious,2025-05-01,2,May,Thursday,407450.17,Mid-market,Sold,C1679,Individual,1986-02-28,40.0,Peak Earners,F,USA,Nevada,Investment,4.0,No,Website,Luxury Investors
Office,15,745.49,Compact,2025-05-01,2,May,Thursday,212947.87,Budget,Sold,C0257,Individual,1974-10-22,51.0,Peak Earners,M,USA,California,Home,1.0,No,Website,Global Investors
Apartment,15,1713.42,Spacious,2025-05-01,2,May,Thursday,476819.19,Premium,Sold,C1627,Individual,1973-08-14,52.0,Peak Earners,M,USA,California,Investment,1.0,No,Website,Luxury Investors
Apartment,15,429.34,Compact,2025-05-01,2,May,Thursday,125064.35,Budget,Available,,,,,,,,,,,,,
Office,16,1561.55,Spacious,2025-05-01,2,May,Thursday,548503.64,Premium,Sold,C0178,Individual,1952-12-23,73.0,Retirees,F,USA,Virginia,Home,4.0,No,Agency,Luxury Investors
Office,16,1077.77,Standard,2025-05-01,2,May,Thursday,264146.36,Budget,Sold,C0689,Individual,1998-04-17,28.0,Young Professionals,F,USA,California,Home,4.0,No,Website,Global Investors
Apartment,16,1164.55,Standard,2025-05-01,2,May,Thursday,369524.95,Mid-market,Sold,C0246,Individual,1992-05-15,34.0,Peak Earners,M,France,Normandy,Home,1.0,Yes,Agency,First Time Buyers
Apartment,16,1440.71,Spacious,2025-05-01,2,May,Thursday,493044.25,Premium,Sold,C0048,Individual,1957-03-20,69.0,Retirees,M,USA,California,Home,3.0,Yes,Agency,Luxury Investors
Office,16,629.97,Compact,2025-05-01,2,May,Thursday,205003.87,Budget,Sold,C1054,Individual,1989-09-04,36.0,Peak Earners,M,USA,Arizona,Home,2.0,Yes,Website,Corporate Buyers
Apartment,17,530.2800000000001,Compact,2025-05-01,2,May,Thursday,171074.17,Budget,Sold,C0999,Individual,1969-09-15,56.0,Peak Earners,F,USA,California,Investment,3.0,No,Agency,Global Investors
Apartment,17,530.2800000000001,Compact,2025-05-01,2,May,Thursday,155277.3,Budget,Sold,C0769,Individual,1958-02-21,68.0,Retirees,F,USA,Ohio,Home,4.0,No,Agency,Corporate Buyers
Office,17,530.2800000000001,Compact,2025-05-01,2,May,Thursday,170733.9,Budget,Sold,C0985,Individual,1954-10-15,71.0,Retirees,F,USA,California,Home,1.0,Yes,Website,Global Investors
Office,17,1738.5,Spacious,2025-05-01,2,May,Thursday,618068.19,Premium,Sold,C0290,Individual,1962-01-01,64.0,Retirees,M,USA,California,Home,2.0,No,Website,Luxury Investors
Apartment,17,1739.03,Spacious,2025-05-01,2,May,Thursday,495814.92,Premium,Available,,,,,,,,,,,,,
Office,17,1059.07,Standard,2025-05-01,2,May,Thursday,328477.73,Mid-market,Sold,C0033,Individual,1968-08-14,57.0,Peak Earners,F,USA,California,Home,3.0,Yes,Website,Global Investors
Apartment,17,451.91,Compact,2025-05-01,2,May,Thursday,137774.09,Budget,Sold,C1278,Individual,1997-07-25,29.0,Young Professionals,M,USA,Utah,Home,4.0,No,Website,Corporate Buyers
Office,17,1025.52,Standard,2025-05-01,2,May,Thursday,281260.7,Budget,Sold,C1769,Company,1985-10-22,40.0,Peak Earners,M,USA,Oregon,Home,1.0,Yes,Client,Corporate Buyers
